video_id,gloss,split,signer_id,video_path,exists,label
5913,below,val,13,..\data\videos\05913.mp4,True,176
66569,street,val,93,..\data\videos\66569.mp4,True,1694
47787,retire,train,4,..\data\videos\47787.mp4,True,1457
50954,she,train,41,..\data\videos\50954.mp4,True,1549
6528,blame,val,4,..\data\videos\06528.mp4,True,197
59252,traffic,train,11,..\data\videos\59252.mp4,True,1845
32512,lazy,train,13,..\data\videos\32512.mp4,True,999
64059,write,train,31,..\data\videos\64059.mp4,True,1989
35990,midnight,train,13,..\data\videos\35990.mp4,True,1092
65205,blanket,train,90,..\data\videos\65205.mp4,True,198
57237,telephone,val,36,..\data\videos\57237.mp4,True,1761
11972,comment,train,32,..\data\videos\11972.mp4,True,378
20662,eyes,train,21,..\data\videos\20662.mp4,True,668
46793,refer,train,4,..\data\videos\46793.mp4,True,1421
47066,relax,train,12,..\data\videos\47066.mp4,True,1429
39632,old,train,11,..\data\videos\39632.mp4,True,1199
8692,call,train,17,..\data\videos\08692.mp4,True,274
53447,sour,train,11,..\data\videos\53447.mp4,True,1642
7618,breakdown,train,10,..\data\videos\07618.mp4,True,235
55338,student,train,36,..\data\videos\55338.mp4,True,1703
3389,around,train,41,..\data\videos\03389.mp4,True,94
49248,sandwich,train,13,..\data\videos\49248.mp4,True,1498
31660,kill,val,41,..\data\videos\31660.mp4,True,974
10689,christian,val,59,..\data\videos\10689.mp4,True,342
22911,forest,train,19,..\data\videos\22911.mp4,True,730
60856,until,test,11,..\data\videos\60856.mp4,True,1881
2130,a lot,val,11,..\data\videos\02130.mp4,True,1
42660,picture,train,12,..\data\videos\42660.mp4,True,1278
65113,autumn,train,88,..\data\videos\65113.mp4,True,122
18523,egypt,test,38,..\data\videos\18523.mp4,True,602
16220,difficult,train,12,..\data\videos\16220.mp4,True,519
31753,kiss,train,21,..\data\videos\31753.mp4,True,977
5467,beard,train,2,..\data\videos\05467.mp4,True,160
25846,grow,val,4,..\data\videos\25846.mp4,True,817
7873,broke,val,4,..\data\videos\07873.mp4,True,245
9806,certificate,val,2,..\data\videos\09806.mp4,True,311
65438,dangerous,test,99,..\data\videos\65438.mp4,True,465
7389,bowling,train,38,..\data\videos\07389.mp4,True,222
65170,believe,train,92,..\data\videos\65170.mp4,True,174
54999,story,test,11,..\data\videos\54999.mp4,True,1689
66815,write,train,88,..\data\videos\66815.mp4,True,1989
9259,carnival,val,2,..\data\videos\09259.mp4,True,296
47803,retreat,val,2,..\data\videos\47803.mp4,True,1458
38624,noon,test,13,..\data\videos\38624.mp4,True,1168
54302,stairs,train,10,..\data\videos\54302.mp4,True,1668
69388,lightning,test,116,..\data\videos\69388.mp4,True,1025
57091,team,train,36,..\data\videos\57091.mp4,True,1757
15219,defend,train,12,..\data\videos\15219.mp4,True,484
45064,protect,train,11,..\data\videos\45064.mp4,True,1366
17364,dormitory,train,11,..\data\videos\17364.mp4,True,556
10474,children,train,12,..\data\videos\10474.mp4,True,333
56975,taste,train,10,..\data\videos\56975.mp4,True,1753
58327,t,train,12,..\data\videos\58327.mp4,True,1743
65544,drop,test,94,..\data\videos\65544.mp4,True,570
65081,apart,test,88,..\data\videos\65081.mp4,True,76
10017,character,test,39,..\data\videos\10017.mp4,True,319
48996,safe,train,4,..\data\videos\48996.mp4,True,1492
19169,energy,train,11,..\data\videos\19169.mp4,True,619
32380,laugh,val,39,..\data\videos\32380.mp4,True,995
7298,bottom,train,4,..\data\videos\07298.mp4,True,220
15755,design,train,12,..\data\videos\15755.mp4,True,502
65841,grab,val,106,..\data\videos\65841.mp4,True,801
69441,put,train,115,..\data\videos\69441.mp4,True,1383
30469,investigate,test,2,..\data\videos\30469.mp4,True,940
11413,clueless,train,11,..\data\videos\11413.mp4,True,361
42767,pilot,train,41,..\data\videos\42767.mp4,True,1283
11285,closet,train,38,..\data\videos\11285.mp4,True,357
46175,rat,train,38,..\data\videos\46175.mp4,True,1405
5784,beginning,train,12,..\data\videos\05784.mp4,True,170
43580,polite,train,41,..\data\videos\43580.mp4,True,1303
3634,asl,train,37,..\data\videos\03634.mp4,True,103
29898,inspect,val,59,..\data\videos\29898.mp4,True,924
62097,wait,train,56,..\data\videos\62097.mp4,True,1910
56051,surface,val,11,..\data\videos\56051.mp4,True,1723
51615,sign,train,36,..\data\videos\51615.mp4,True,1570
53699,speech,train,4,..\data\videos\53699.mp4,True,1650
52609,smell,train,41,..\data\videos\52609.mp4,True,1608
19660,eternity,train,41,..\data\videos\19660.mp4,True,637
5468,beard,train,37,..\data\videos\05468.mp4,True,160
4156,august,train,46,..\data\videos\04156.mp4,True,116
35765,message,train,11,..\data\videos\35765.mp4,True,1085
20700,face,test,4,..\data\videos\20700.mp4,True,670
62092,waiter,train,11,..\data\videos\62092.mp4,True,1911
13633,cousin,val,60,..\data\videos\13633.mp4,True,433
57385,tend,train,41,..\data\videos\57385.mp4,True,1769
3758,assistant,train,4,..\data\videos\03758.mp4,True,105
57974,think,train,31,..\data\videos\57974.mp4,True,1799
47652,responsible,train,41,..\data\videos\47652.mp4,True,1452
26530,happy,train,10,..\data\videos\26530.mp4,True,837
39254,obsess,train,39,..\data\videos\39254.mp4,True,1186
27748,holy,train,11,..\data\videos\27748.mp4,True,873
18759,elementary,train,11,..\data\videos\18759.mp4,True,608
54364,standard,train,39,..\data\videos\54364.mp4,True,1671
57060,teach,val,31,..\data\videos\57060.mp4,True,1755
19305,enough,train,2,..\data\videos\19305.mp4,True,628
60910,up,train,13,..\data\videos\60910.mp4,True,1882
58253,throat,train,32,..\data\videos\58253.mp4,True,1806
63599,within,train,39,..\data\videos\63599.mp4,True,1968
28210,how,train,11,..\data\videos\28210.mp4,True,888
22087,first,train,21,..\data\videos\22087.mp4,True,708
13543,country,train,19,..\data\videos\13543.mp4,True,431
47846,reveal,train,11,..\data\videos\47846.mp4,True,1459
57630,thanksgiving,train,38,..\data\videos\57630.mp4,True,1782
45842,rabbit,train,10,..\data\videos\45842.mp4,True,1397
58681,today,test,11,..\data\videos\58681.mp4,True,1821
66396,respect,train,103,..\data\videos\66396.mp4,True,1450
3154,april,test,2,..\data\videos\03154.mp4,True,87
57486,terrible,val,6,..\data\videos\57486.mp4,True,1773
63783,worker,val,11,..\data\videos\63783.mp4,True,1978
25353,graduation,train,11,..\data\videos\25353.mp4,True,803
49410,saw,train,11,..\data\videos\49410.mp4,True,1504
16203,different,train,12,..\data\videos\16203.mp4,True,518
49411,saw,test,11,..\data\videos\49411.mp4,True,1504
57975,think,test,13,..\data\videos\57975.mp4,True,1799
4875,balloon,train,41,..\data\videos\04875.mp4,True,144
39748,one,test,11,..\data\videos\39748.mp4,True,1203
19762,event,train,21,..\data\videos\19762.mp4,True,641
49338,saturday,train,12,..\data\videos\49338.mp4,True,1500
12810,constitution,train,4,..\data\videos\12810.mp4,True,404
63793,work,train,13,..\data\videos\63793.mp4,True,1977
43166,play,val,2,..\data\videos\43166.mp4,True,1291
50330,send,val,63,..\data\videos\50330.mp4,True,1530
53212,some,train,10,..\data\videos\53212.mp4,True,1628
57943,thin,test,34,..\data\videos\57943.mp4,True,1797
45450,purpose,train,6,..\data\videos\45450.mp4,True,1380
12602,confront,val,33,..\data\videos\12602.mp4,True,397
29655,inform,train,10,..\data\videos\29655.mp4,True,919
4202,austria,train,45,..\data\videos\04202.mp4,True,119
51199,shopping,train,15,..\data\videos\51199.mp4,True,1558
11267,close,train,12,..\data\videos\11267.mp4,True,356
66263,parallel,test,101,..\data\videos\66263.mp4,True,1236
5915,below,train,11,..\data\videos\05915.mp4,True,176
38305,nickel,train,11,..\data\videos\38305.mp4,True,1161
9185,careful,val,11,..\data\videos\09185.mp4,True,294
10774,church,test,11,..\data\videos\10774.mp4,True,344
64209,year,test,42,..\data\videos\64209.mp4,True,1991
39379,odd,train,13,..\data\videos\39379.mp4,True,1192
65289,california,val,92,..\data\videos\65289.mp4,True,273
7297,bottom,train,39,..\data\videos\07297.mp4,True,220
64088,wrong,train,15,..\data\videos\64088.mp4,True,1990
20445,explain,train,12,..\data\videos\20445.mp4,True,663
39072,numerous,train,41,..\data\videos\39072.mp4,True,1180
54843,stitch,train,11,..\data\videos\54843.mp4,True,1685
43382,pocket,train,13,..\data\videos\43382.mp4,True,1297
27190,helmet,train,11,..\data\videos\27190.mp4,True,857
22550,flower,val,31,..\data\videos\22550.mp4,True,720
63082,where,test,36,..\data\videos\63082.mp4,True,1950
31233,joy,val,21,..\data\videos\31233.mp4,True,961
54341,stamp,train,2,..\data\videos\54341.mp4,True,1669
45469,pursue,train,21,..\data\videos\45469.mp4,True,1381
42747,pillow,train,38,..\data\videos\42747.mp4,True,1282
24973,go,train,41,..\data\videos\24973.mp4,True,789
5763,beg,train,11,..\data\videos\05763.mp4,True,169
50266,sell,val,0,..\data\videos\50266.mp4,True,1528
8455,butter,train,41,..\data\videos\08455.mp4,True,261
16404,dirty,train,0,..\data\videos\16404.mp4,True,528
2476,analyze,train,35,..\data\videos\02476.mp4,True,62
27057,heart,train,12,..\data\videos\27057.mp4,True,851
24989,gold,train,2,..\data\videos\24989.mp4,True,793
58575,tiptoe,train,2,..\data\videos\58575.mp4,True,1814
13697,cow,train,31,..\data\videos\13697.mp4,True,435
59205,trade,train,28,..\data\videos\59205.mp4,True,1843
62248,want,train,13,..\data\videos\62248.mp4,True,1917
20370,expensive,train,11,..\data\videos\20370.mp4,True,659
29400,india,val,37,..\data\videos\29400.mp4,True,915
52290,slave,val,4,..\data\videos\52290.mp4,True,1600
7527,brain,val,2,..\data\videos\07527.mp4,True,231
17431,down,train,21,..\data\videos\17431.mp4,True,559
16877,disturb,train,11,..\data\videos\16877.mp4,True,540
22010,fire,train,32,..\data\videos\22010.mp4,True,706
30746,italy,train,45,..\data\videos\30746.mp4,True,948
17159,dolphin,train,39,..\data\videos\17159.mp4,True,551
54672,stepfather,train,41,..\data\videos\54672.mp4,True,1679
55365,study,train,13,..\data\videos\55365.mp4,True,1704
32337,later,train,12,..\data\videos\32337.mp4,True,994
26472,hang up,val,12,..\data\videos\26472.mp4,True,834
36717,monster,val,11,..\data\videos\36717.mp4,True,1109
24345,geometry,train,21,..\data\videos\24345.mp4,True,774
35364,meat,test,13,..\data\videos\35364.mp4,True,1075
45057,prostitute,train,12,..\data\videos\45057.mp4,True,1365
61973,volunteer,val,41,..\data\videos\61973.mp4,True,1906
60305,type,test,13,..\data\videos\60305.mp4,True,1870
62506,water,train,10,..\data\videos\62506.mp4,True,1926
33696,lock,val,36,..\data\videos\33696.mp4,True,1040
29145,improve,train,11,..\data\videos\29145.mp4,True,910
14653,dangerous,train,59,..\data\videos\14653.mp4,True,465
8972,cannot,train,11,..\data\videos\08972.mp4,True,286
63975,wrap,val,10,..\data\videos\63975.mp4,True,1986
62979,what,train,11,..\data\videos\62979.mp4,True,1946
28003,horse,val,12,..\data\videos\28003.mp4,True,881
50341,send,test,41,..\data\videos\50341.mp4,True,1530
16587,discuss,train,21,..\data\videos\16587.mp4,True,535
23990,gallaudet,val,11,..\data\videos\23990.mp4,True,762
63560,wish,val,11,..\data\videos\63560.mp4,True,1966
65097,art,train,90,..\data\videos\65097.mp4,True,98
45219,publish,val,2,..\data\videos\45219.mp4,True,1373
56820,talk,val,11,..\data\videos\56820.mp4,True,1750
56481,sympathy,train,28,..\data\videos\56481.mp4,True,1742
43903,postpone,train,4,..\data\videos\43903.mp4,True,1313
55184,stress,train,12,..\data\videos\55184.mp4,True,1695
1986,all,test,2,..\data\videos\01986.mp4,True,48
26062,gymnastics,test,38,..\data\videos\26062.mp4,True,825
22511,florida,train,39,..\data\videos\22511.mp4,True,719
51757,simple,train,12,..\data\videos\51757.mp4,True,1576
26224,half,train,12,..\data\videos\26224.mp4,True,830
51024,shine,train,4,..\data\videos\51024.mp4,True,1552
11008,classroom,train,36,..\data\videos\11008.mp4,True,349
4441,awkward,test,13,..\data\videos\04441.mp4,True,131
43078,plant,val,19,..\data\videos\43078.mp4,True,1289
17145,doll,val,52,..\data\videos\17145.mp4,True,549
23648,from now on,train,32,..\data\videos\23648.mp4,True,751
48408,role,train,11,..\data\videos\48408.mp4,True,1475
66541,spanish,val,108,..\data\videos\66541.mp4,True,1646
27635,hockey,val,21,..\data\videos\27635.mp4,True,871
51507,sick,train,11,..\data\videos\51507.mp4,True,1568
16125,dictionary,train,0,..\data\videos\16125.mp4,True,516
66155,museum,val,97,..\data\videos\66155.mp4,True,1131
66802,wood,train,88,..\data\videos\66802.mp4,True,1975
20111,except,train,21,..\data\videos\20111.mp4,True,651
47859,revenge,train,13,..\data\videos\47859.mp4,True,1460
25351,graduation,val,4,..\data\videos\25351.mp4,True,803
34276,lunch,train,12,..\data\videos\34276.mp4,True,1051
46863,refuse,train,2,..\data\videos\46863.mp4,True,1423
56308,sweet,val,4,..\data\videos\56308.mp4,True,1734
59215,trade,train,11,..\data\videos\59215.mp4,True,1843
11113,click,val,12,..\data\videos\11113.mp4,True,353
30831,jacket,train,37,..\data\videos\30831.mp4,True,950
15110,decrease,test,66,..\data\videos\15110.mp4,True,479
60354,ugly,train,11,..\data\videos\60354.mp4,True,1872
23638,from,train,2,..\data\videos\23638.mp4,True,750
60950,upset,train,4,..\data\videos\60950.mp4,True,1883
36929,mother,train,56,..\data\videos\36929.mp4,True,1118
8517,bye,train,41,..\data\videos\08517.mp4,True,265
12114,compare,train,56,..\data\videos\12114.mp4,True,386
42942,pity,val,13,..\data\videos\42942.mp4,True,1285
11978,comment,train,12,..\data\videos\11978.mp4,True,378
12315,computer,val,4,..\data\videos\12315.mp4,True,392
58185,three,train,11,..\data\videos\58185.mp4,True,1804
3201,archery,test,4,..\data\videos\03201.mp4,True,88
58445,tiger,train,36,..\data\videos\58445.mp4,True,1812
45867,race,train,13,..\data\videos\45867.mp4,True,1399
15534,dentist,test,11,..\data\videos\15534.mp4,True,492
12987,contract,test,59,..\data\videos\12987.mp4,True,410
30289,interrupt,train,41,..\data\videos\30289.mp4,True,935
63850,worm,val,42,..\data\videos\63850.mp4,True,1981
28139,hour,train,3,..\data\videos\28139.mp4,True,886
12195,complain,train,11,..\data\videos\12195.mp4,True,388
23844,funeral,val,11,..\data\videos\23844.mp4,True,757
33812,long,train,12,..\data\videos\33812.mp4,True,1042
4850,ball,train,36,..\data\videos\04850.mp4,True,143
56360,swimming,train,41,..\data\videos\56360.mp4,True,1737
12408,concept,test,41,..\data\videos\12408.mp4,True,394
63657,wolf,train,11,..\data\videos\63657.mp4,True,1971
29866,inside,val,37,..\data\videos\29866.mp4,True,923
12392,concentrate,train,59,..\data\videos\12392.mp4,True,393
11819,comb,val,31,..\data\videos\11819.mp4,True,372
69343,give,train,115,..\data\videos\69343.mp4,True,784
32280,last week,train,12,..\data\videos\32280.mp4,True,991
53547,spain,train,45,..\data\videos\53547.mp4,True,1645
23335,france,train,11,..\data\videos\23335.mp4,True,740
8595,cafeteria,train,12,..\data\videos\08595.mp4,True,268
33981,lord,train,13,..\data\videos\33981.mp4,True,1045
62710,wednesday,train,13,..\data\videos\62710.mp4,True,1935
58936,top,train,6,..\data\videos\58936.mp4,True,1832
17665,dress,test,12,..\data\videos\17665.mp4,True,567
13024,contribute,val,10,..\data\videos\13024.mp4,True,411
45453,purpose,train,11,..\data\videos\45453.mp4,True,1380
24025,game,train,38,..\data\videos\24025.mp4,True,764
18155,ear,train,31,..\data\videos\18155.mp4,True,587
36244,minute,train,31,..\data\videos\36244.mp4,True,1098
50838,shape,train,34,..\data\videos\50838.mp4,True,1546
69395,man,val,116,..\data\videos\69395.mp4,True,1060
45866,race,train,4,..\data\videos\45866.mp4,True,1399
31843,knife,train,8,..\data\videos\31843.mp4,True,980
65131,ball,train,88,..\data\videos\65131.mp4,True,143
2168,already,train,41,..\data\videos\02168.mp4,True,56
3515,artist,train,0,..\data\videos\03515.mp4,True,100
66788,willing,train,88,..\data\videos\66788.mp4,True,1960
13703,cow,val,11,..\data\videos\13703.mp4,True,435
66537,sound,val,108,..\data\videos\66537.mp4,True,1640
19934,every tuesday,train,11,..\data\videos\19934.mp4,True,644
40985,pants,train,38,..\data\videos\40985.mp4,True,1231
44233,pregnant,train,2,..\data\videos\44233.mp4,True,1330
4580,background,val,2,..\data\videos\04580.mp4,True,136
65245,boy,train,90,..\data\videos\65245.mp4,True,225
890,activity,train,4,..\data\videos\00890.mp4,True,15
13313,corner,train,59,..\data\videos\13313.mp4,True,423
24130,gasoline,val,29,..\data\videos\24130.mp4,True,768
58723,to,train,4,..\data\videos\58723.mp4,True,1818
14749,daughter,train,75,..\data\videos\14749.mp4,True,468
56819,talk,test,11,..\data\videos\56819.mp4,True,1750
13023,contribute,train,10,..\data\videos\13023.mp4,True,411
24639,give,val,45,..\data\videos\24639.mp4,True,784
34211,lucky,train,11,..\data\videos\34211.mp4,True,1050
33053,library,train,13,..\data\videos\33053.mp4,True,1020
16709,dismiss,train,12,..\data\videos\16709.mp4,True,538
26136,haircut,train,77,..\data\videos\26136.mp4,True,829
4708,bad,train,2,..\data\videos\04708.mp4,True,139
592,accept,val,26,..\data\videos\00592.mp4,True,7
53926,spit,train,12,..\data\videos\53926.mp4,True,1657
35115,match,train,13,..\data\videos\35115.mp4,True,1066
39392,odor,train,41,..\data\videos\39392.mp4,True,1193
34872,march,train,41,..\data\videos\34872.mp4,True,1064
17979,dull,train,12,..\data\videos\17979.mp4,True,577
42750,pillow,val,13,..\data\videos\42750.mp4,True,1282
44281,prepare,train,41,..\data\videos\44281.mp4,True,1331
14646,danger,train,4,..\data\videos\14646.mp4,True,464
44953,proof,val,10,..\data\videos\44953.mp4,True,1362
60348,ugly,test,4,..\data\videos\60348.mp4,True,1872
54205,squirrel,train,0,..\data\videos\54205.mp4,True,1665
59251,traffic,val,11,..\data\videos\59251.mp4,True,1845
37419,must,train,38,..\data\videos\37419.mp4,True,1134
39364,october,val,11,..\data\videos\39364.mp4,True,1190
3096,approach,train,11,..\data\videos\03096.mp4,True,84
55288,structure,train,19,..\data\videos\55288.mp4,True,1699
27922,hope,test,39,..\data\videos\27922.mp4,True,880
55318,stubborn,test,11,..\data\videos\55318.mp4,True,1701
34128,love,train,10,..\data\videos\34128.mp4,True,1049
57880,they,test,11,..\data\videos\57880.mp4,True,1795
8131,building,val,38,..\data\videos\08131.mp4,True,252
23808,function,train,11,..\data\videos\23808.mp4,True,756
47222,remote control,train,4,..\data\videos\47222.mp4,True,1435
42940,pity,train,4,..\data\videos\42940.mp4,True,1285
66562,story,train,90,..\data\videos\66562.mp4,True,1689
58795,tomato,val,12,..\data\videos\58795.mp4,True,1826
14370,curriculum,train,11,..\data\videos\14370.mp4,True,452
65395,confused,val,102,..\data\videos\65395.mp4,True,398
65893,high,train,106,..\data\videos\65893.mp4,True,863
5964,benefit,train,11,..\data\videos\05964.mp4,True,178
66755,we,train,100,..\data\videos\66755.mp4,True,1930
57286,tell,train,11,..\data\videos\57286.mp4,True,1764
65354,chocolate,val,90,..\data\videos\65354.mp4,True,335
65394,conflict,test,102,..\data\videos\65394.mp4,True,396
29897,inspect,test,33,..\data\videos\29897.mp4,True,924
54138,sprint,test,0,..\data\videos\54138.mp4,True,1662
65306,careful,train,100,..\data\videos\65306.mp4,True,294
10453,child,train,12,..\data\videos\10453.mp4,True,332
3799,assume,val,2,..\data\videos\03799.mp4,True,106
34736,man,train,4,..\data\videos\34736.mp4,True,1060
15296,degree,test,11,..\data\videos\15296.mp4,True,485
65667,eyes,val,98,..\data\videos\65667.mp4,True,668
47804,retreat,train,4,..\data\videos\47804.mp4,True,1458
53365,sorry,train,2,..\data\videos\53365.mp4,True,1638
34586,make,val,12,..\data\videos\34586.mp4,True,1059
5705,beer,train,2,..\data\videos\05705.mp4,True,167
20256,exhibit,test,33,..\data\videos\20256.mp4,True,656
57304,temperature,train,13,..\data\videos\57304.mp4,True,1765
5637,bed,train,10,..\data\videos\05637.mp4,True,164
65341,cheat,val,102,..\data\videos\65341.mp4,True,323
53265,song,val,11,..\data\videos\53265.mp4,True,1635
18861,else,train,12,..\data\videos\18861.mp4,True,611
35992,midnight,train,10,..\data\videos\35992.mp4,True,1092
5917,below,test,11,..\data\videos\05917.mp4,True,176
36048,milk,train,13,..\data\videos\36048.mp4,True,1094
66032,lemon,train,96,..\data\videos\66032.mp4,True,1010
32300,late,train,37,..\data\videos\32300.mp4,True,993
58724,to,test,13,..\data\videos\58724.mp4,True,1818
12391,concentrate,val,33,..\data\videos\12391.mp4,True,393
57647,thanksgiving,train,12,..\data\videos\57647.mp4,True,1782
33538,live,train,2,..\data\videos\33538.mp4,True,1036
6375,birth,train,11,..\data\videos\06375.mp4,True,192
37614,napkin,train,13,..\data\videos\37614.mp4,True,1140
5230,basketball,train,36,..\data\videos\05230.mp4,True,154
65746,flower,train,94,..\data\videos\65746.mp4,True,720
36139,mine,test,37,..\data\videos\36139.mp4,True,1096
54612,steel,val,11,..\data\videos\54612.mp4,True,1678
26463,hang up,train,31,..\data\videos\26463.mp4,True,834
59389,transform,train,12,..\data\videos\59389.mp4,True,1849
65416,cover,train,99,..\data\videos\65416.mp4,True,434
7940,brother,train,11,..\data\videos\07940.mp4,True,246
51773,since,val,26,..\data\videos\51773.mp4,True,1578
23407,free,val,4,..\data\videos\23407.mp4,True,741
65754,fool,test,106,..\data\videos\65754.mp4,True,726
30560,iran,train,38,..\data\videos\30560.mp4,True,943
66171,niece,train,97,..\data\videos\66171.mp4,True,1162
7769,brief,train,11,..\data\videos\07769.mp4,True,241
52349,sleepy,train,11,..\data\videos\52349.mp4,True,1602
26836,headache,train,60,..\data\videos\26836.mp4,True,845
16405,dirty,train,36,..\data\videos\16405.mp4,True,528
836,across,train,4,..\data\videos\00836.mp4,True,11
60948,upset,train,28,..\data\videos\60948.mp4,True,1883
14457,cute,train,11,..\data\videos\14457.mp4,True,457
15776,desk,train,11,..\data\videos\15776.mp4,True,503
59150,town,val,31,..\data\videos\59150.mp4,True,1842
59248,traffic,train,38,..\data\videos\59248.mp4,True,1845
61189,vague,train,4,..\data\videos\61189.mp4,True,1889
597,accept,train,13,..\data\videos\00597.mp4,True,7
25824,group,train,4,..\data\videos\25824.mp4,True,816
47904,review,val,4,..\data\videos\47904.mp4,True,1461
43986,pound,val,2,..\data\videos\43986.mp4,True,1316
3435,arrive,val,57,..\data\videos\03435.mp4,True,96
1878,algebra,val,11,..\data\videos\01878.mp4,True,47
64003,wrench,train,11,..\data\videos\64003.mp4,True,1987
6200,big,val,11,..\data\videos\06200.mp4,True,187
41897,pennsylvania,train,13,..\data\videos\41897.mp4,True,1255
66766,wet,train,88,..\data\videos\66766.mp4,True,1944
36745,monthly,train,13,..\data\videos\36745.mp4,True,1111
17564,drama,train,12,..\data\videos\17564.mp4,True,563
46734,red,train,13,..\data\videos\46734.mp4,True,1419
25070,good,test,21,..\data\videos\25070.mp4,True,796
63091,where,val,12,..\data\videos\63091.mp4,True,1950
14458,cute,val,11,..\data\videos\14458.mp4,True,457
69349,grandma,val,116,..\data\videos\69349.mp4,True,806
40577,overlook,train,2,..\data\videos\40577.mp4,True,1221
61233,value,train,13,..\data\videos\61233.mp4,True,1891
20383,experience,test,10,..\data\videos\20383.mp4,True,660
48732,ruin,train,13,..\data\videos\48732.mp4,True,1485
8429,but,test,10,..\data\videos\08429.mp4,True,260
59124,towel,train,32,..\data\videos\59124.mp4,True,1840
3156,april,train,13,..\data\videos\03156.mp4,True,87
62645,weather,train,11,..\data\videos\62645.mp4,True,1933
58616,tissue,train,12,..\data\videos\58616.mp4,True,1816
36992,motorcycle,train,56,..\data\videos\36992.mp4,True,1121
47097,relief,train,12,..\data\videos\47097.mp4,True,1431
25012,golf,test,38,..\data\videos\25012.mp4,True,794
4867,balloon,train,2,..\data\videos\04867.mp4,True,144
62824,weird,train,12,..\data\videos\62824.mp4,True,1941
2435,amputate,train,12,..\data\videos\02435.mp4,True,61
34386,magazine,train,37,..\data\videos\34386.mp4,True,1055
47605,respect,val,4,..\data\videos\47605.mp4,True,1450
3125,approve,test,11,..\data\videos\03125.mp4,True,86
18796,elevator,train,10,..\data\videos\18796.mp4,True,610
62987,what,test,12,..\data\videos\62987.mp4,True,1946
4232,authority,train,12,..\data\videos\04232.mp4,True,121
8677,california,train,11,..\data\videos\08677.mp4,True,273
65489,disconnect,train,102,..\data\videos\65489.mp4,True,532
46792,refer,train,4,..\data\videos\46792.mp4,True,1421
48706,rude,train,32,..\data\videos\48706.mp4,True,1484
6332,bird,train,36,..\data\videos\06332.mp4,True,191
21863,find,train,12,..\data\videos\21863.mp4,True,702
36791,moon,val,12,..\data\videos\36791.mp4,True,1112
27274,her,test,2,..\data\videos\27274.mp4,True,859
38186,newspaper,train,12,..\data\videos\38186.mp4,True,1158
12327,computer,train,11,..\data\videos\12327.mp4,True,392
12316,computer,train,4,..\data\videos\12316.mp4,True,392
65314,catch,val,90,..\data\videos\65314.mp4,True,300
17158,dolphin,train,39,..\data\videos\17158.mp4,True,551
16635,disgusted,train,6,..\data\videos\16635.mp4,True,537
26701,hate,train,21,..\data\videos\26701.mp4,True,841
31093,jewish,train,33,..\data\videos\31093.mp4,True,957
44370,president,train,6,..\data\videos\44370.mp4,True,1335
50584,settle,train,10,..\data\videos\50584.mp4,True,1540
32118,land,train,13,..\data\videos\32118.mp4,True,986
23768,full,train,31,..\data\videos\23768.mp4,True,754
59551,tree,test,11,..\data\videos\59551.mp4,True,1852
19236,english,train,10,..\data\videos\19236.mp4,True,625
37306,murder,train,13,..\data\videos\37306.mp4,True,1129
32968,lettuce,val,11,..\data\videos\32968.mp4,True,1017
39682,once,val,10,..\data\videos\39682.mp4,True,1202
52214,skunk,test,2,..\data\videos\52214.mp4,True,1598
38019,nervous,train,10,..\data\videos\38019.mp4,True,1152
16231,dig,train,0,..\data\videos\16231.mp4,True,520
51917,sit,train,31,..\data\videos\51917.mp4,True,1584
25350,graduation,test,0,..\data\videos\25350.mp4,True,803
40240,or,train,13,..\data\videos\40240.mp4,True,1210
13619,court,train,32,..\data\videos\13619.mp4,True,432
33641,lobster,train,4,..\data\videos\33641.mp4,True,1038
57530,test,test,13,..\data\videos\57530.mp4,True,1774
62837,welcome,train,12,..\data\videos\62837.mp4,True,1942
69497,suppose,train,117,..\data\videos\69497.mp4,True,1721
6473,black,train,4,..\data\videos\06473.mp4,True,196
65991,kid,test,90,..\data\videos\65991.mp4,True,973
63495,winter,val,42,..\data\videos\63495.mp4,True,1965
14368,curriculum,train,59,..\data\videos\14368.mp4,True,452
58727,to,train,11,..\data\videos\58727.mp4,True,1818
16134,dictionary,train,12,..\data\videos\16134.mp4,True,516
51687,silent,val,4,..\data\videos\51687.mp4,True,1572
42232,person,train,10,..\data\videos\42232.mp4,True,1264
48897,rush,train,12,..\data\videos\48897.mp4,True,1488
69296,dirty,train,116,..\data\videos\69296.mp4,True,528
54118,spring,train,4,..\data\videos\54118.mp4,True,1661
24136,gasoline,train,10,..\data\videos\24136.mp4,True,768
66405,ride,train,103,..\data\videos\66405.mp4,True,1463
54458,start,val,13,..\data\videos\54458.mp4,True,1674
6620,blend,train,12,..\data\videos\06620.mp4,True,199
57375,tender,train,41,..\data\videos\57375.mp4,True,1770
44402,pressure,train,12,..\data\videos\44402.mp4,True,1336
11884,come,train,12,..\data\videos\11884.mp4,True,373
5851,belief,train,12,..\data\videos\05851.mp4,True,173
55154,street,test,11,..\data\videos\55154.mp4,True,1694
42989,place,train,13,..\data\videos\42989.mp4,True,1287
19705,evaluate,val,35,..\data\videos\19705.mp4,True,639
37127,movie,val,13,..\data\videos\37127.mp4,True,1126
56878,tan,val,11,..\data\videos\56878.mp4,True,1752
20979,family,train,37,..\data\videos\20979.mp4,True,678
58745,toilet paper,val,56,..\data\videos\58745.mp4,True,1824
421,about,val,11,..\data\videos\00421.mp4,True,4
